location,name,landmark_id,landmark_address,description,detailed_description,image,latitude,longitude,rating,review,landmark_type
Amsterdam,De Trap Af RE,a4f99f3e-08ba-457a-9e95-0f02ebd44305,,,,,52.393191,4.837566,,,Racetrack
Amsterdam,Cheap 'n Chic,80e57980-3a0b-4362-80e1-83735e89fcf3,,,,,52.390501,4.83119,,,Nightclub
Amsterdam,MTTM Bar,c23ebf52-fffc-4f60-9a5c-9dc9fd609026,,,,,52.39010933,4.83035,,,Bar
Amsterdam,Ballorig bijlmer arena,3386c512-f50b-4bef-a5dc-b6ead6a2db58,,,,,52.3897625,4.8307879,,,General Entertainment
Amsterdam,Into The Moesson,1016a43f-713d-4dd2-beaf-25a48f5ad2ef,,,,,52.39196688,4.837609986,,,Dog Run
Amsterdam,Thai Charity Event,4c3ae48f-0290-4500-ad30-3c8b34800ccf,,,,,52.39069609,4.836440833,,,General Entertainment
Amsterdam,Energetica,efc87ed2-ad44-4fe2-8507-95ca37c084fd,,,,,52.39093662,4.83769549,,,Arts & Entertainment
Amsterdam,Bed at MEININGER Hotel Amsterdam,0666b71b-1e04-4b09-ad01-b19edc5e154b,,,,,52.390679,4.838066,,,Strip Club
Amsterdam,Kantor,ebc34ad1-193e-4dcb-aa00-cf75d9a61a83,,,,,52.39068144,4.839161271,,,Event Space
Amsterdam,Amsterdam Sloterdijk,18eb8c75-e340-4817-bd45-ca258579d6db,,,,,52.38609655,4.838957245,,,Neighborhood
Amsterdam,De Amsterdamsche Tram,a53154e8-92a6-4cff-95f1-7cb7a7e47fc9,,,,,52.38851768,4.839747183,,,Beer Garden
Amsterdam,Trammeland,69992a90-f364-4edf-9fdd-6f18e30c623f,,,,,52.38701493,4.838825,,,Music Venue
Amsterdam,Buiten De Ring,b7b9c5c8-8977-49b7-ac32-e8ac4d564356,,,,,52.38942548,4.837376904,,,Neighborhood
Amsterdam,Karaoke 3,1a30aed6-90ec-4512-9641-c603973bfd82,,,,,52.38523938,4.839820862,,,Karaoke Bar
Amsterdam,Johan Herman Doornstraat,0d40f8d8-a294-4105-897e-632d0c475e78,,,,,52.38394,4.832943,,,Other Great Outdoors
Amsterdam,Voetbalveldje Sloterdijk,daf320bf-a30e-4aa7-81bf-93e59effe2d6,,,,,52.38829747,4.840457355,,,Athletics & Sports
Amsterdam,Mountain Network Amsterdam,1965a228-990c-45b7-943a-46d83cfbe8de,,,,,52.37512759,4.84205246,,,Rock Climbing Spot
Amsterdam,kolenkitbuurt,8bf24e58-3247-4793-8551-bfe7125b6f1f,,,,,52.37702799,4.840592719,,,Neighborhood
Amsterdam,Mike's Pot,e8a39091-9a78-4a1b-b400-2f58c129c7dd,,,,,52.38409864,4.837883033,,,Concert Hall
Amsterdam,Erasmusgracht,0d098c2f-5575-4f01-8d80-cb3734be2333,,,,,52.37579092,4.838369677,,,Dog Run
Amsterdam,Timo's Playground,77c7c809-ac3f-43c4-9c5f-0371d293e692,,,,,52.3763538,4.838416111,,,Dog Run
Amsterdam,Scala,3e1b5703-c4da-471b-ad14-7c88106f8c1a,,,,,52.37739949,4.839245332,,,Arcade
Amsterdam,Burgemeester Vening  Meineszstraat,8c98a7cd-6c5f-4b41-abab-e130ee479bcf,,,,,52.38184865,4.841481934,,,Neighborhood
Amsterdam,Peter's WordFeud Hoekje,ad06410b-19c8-495a-82ac-bc417a71019b,,,,,52.384046,4.838061,,,Pool Hall
Amsterdam,Kolenkit ijsbaantje,efff569c-8be0-4486-869d-4eb9997cb6a9,,,,,52.37727258,4.840871723,,,Skating Rink
Amsterdam,Sloterdijk football pitch,b161abd5-1800-42bf-8376-cd9bf85fc911,,,,,52.38669633,4.843754688,,,Soccer Field
Amsterdam,Sporthal Laan van Spartaan,19411867-b93a-47c1-a838-a2e03b39dc72,,,,,52.37264206,4.840572716,,,Athletics & Sports
Amsterdam,Wild FM,88780fa9-c1c3-4f5d-9b67-6ba6a51b5e31,,,,,52.36994,4.836519,,,General Entertainment
Amsterdam,August Allebeplein,6f6b1d50-8bec-430b-b3ee-682fa3063cb3,,,,,52.36330734,4.837725547,,,Plaza
Amsterdam,Kleine Nachtwacht,20dfce66-e232-4d71-9d0f-9bdbf3bbd9b0,,,,,52.363383,4.836514,,,Bar
Amsterdam,Dihoo's Farm,5815ba40-0b01-4e37-b365-96608f7e48a8,,,,,52.368161,4.843577,,,Nightclub
Amsterdam,Edelwise Festival,e24d2a03-e0a8-4d8a-8f5e-e52d7ed2a6cb,,,,,52.36591937,4.846347035,,,General Entertainment
Amsterdam,kinderboerderij Uylenburg,1a3fab5a-ea42-4292-8071-dc802bcaabbf,,,,,52.36748099,4.845077991,,,Farm
Amsterdam,Health Club Open Air Rembrandpark,25a78770-375d-4689-bc5f-d2c463cccf70,,,,,52.36806338,4.844173654,,,Athletics & Sports
Amsterdam,Kinderboerderij Rembrandtpark,33236aa5-9888-44b4-9f5f-3e05c87488f5,,,,,52.367573,4.844715,,,Farm
Amsterdam,Universal screeningroom,57c0ff8d-7a70-44aa-bd79-7579e57198d3,,,,,52.35530661,4.839708209,,,Movie Theater
Amsterdam,Koningin Wilhelminaplein,c3b2e8ca-7776-4fc5-b5b5-dd16f38be6f5,,,,,52.35341473,4.839876805,,,Plaza
Amsterdam,Koningin Wilhelminapark,f7734b81-97c3-4d7e-b133-84c73d2c90c2,,,,,52.35382238,4.838018417,,,Park
Amsterdam,Sport 1,df9d8fdd-2bc3-4f34-902a-f3f101e46c51,,,,,52.35552614,4.838711379,,,Athletics & Sports
Amsterdam,Schilderatelier Hans Verwoerd,82673306-6d53-4db2-8c90-818a107d08df,,,,,52.353455,4.840656,,,Art Gallery
Amsterdam,Parkeerdek gebouw Prinsenhof,5c4ad55f-9f95-45ce-9f63-7d3da44c0b2e,,,,,52.35357848,4.839627941,,,Event Space
Amsterdam,Jan Tooropstraat,2cab3444-c572-420d-9dbe-05cfac551d4c,,,,,52.36184825,4.836387538,,,Nightclub
Amsterdam,Johan Jongkindstraat,d04b2d51-81e4-48da-a4dd-3bd96e2a7f10,,,,,52.359353,4.83752,,,Other Great Outdoors
Amsterdam,Monique's Peespaleis,c4de252d-723b-450a-8bf6-103802694762,,,,,52.35389295,4.836344883,,,Strip Club
Amsterdam,Zondagmiddag bij Vlla,e6abe627-8faa-48b1-9d3e-8a2cbbab2110,,,,,52.3635608,4.835095533,,,General Entertainment
Amsterdam,Cinema di Noche Woche,9d140dd1-5a0e-4735-ac29-b67243c738df,,,,,52.36131996,4.843205888,,,Movie Theater
Amsterdam,Skate Invaders Headquarters,3b5a54ae-0dbc-4ec0-9fa7-22df5b776aec,,,,,52.36038095,4.839861036,,,Sports Bar
Amsterdam,Office Robert,b24cde3a-4113-4e94-90c2-757fe788a62c,,,,,52.353234,4.841107,,,General Entertainment
Amsterdam,Ghettocrib Steyn,10be1289-ba59-4d61-8d76-ad5ab0863c29,,,,,52.3490448,4.837065697,,,Comedy Club
Amsterdam,Delflandplein,7cc166c2-d706-4c88-8ec7-41249fcbe49d,,,,,52.34936974,4.840253442,,,Plaza
Amsterdam,bushalte 145,af8ffa7b-2fa6-43e5-b5ef-10db00eb4bdd,,,,,52.34696607,4.839965631,,,Strip Club
Amsterdam,De Liehof Summer Games,623a5006-ac47-4bec-9ee2-df1fcaebc807,,,,,52.35063871,4.844323851,,,Other Great Outdoors
Amsterdam,health city,e1b09fe5-4d13-43d3-bb30-cb369ed58ece,,,,,52.35436134,4.842080961,,,Athletics & Sports
Amsterdam,"Tuinpark ""Ons Buiten""",229588c9-d3e6-49bf-a5f5-76f114c95aea,,,,,52.33660842,4.838111468,,,Garden
Amsterdam,Alda Events,36431b8c-351d-4637-8bbe-e608c5a501b1,,,,,52.34219,4.843164,,,General Entertainment
Amsterdam,Eyeworks,5e389416-ed4d-48a8-86c5-7ac6b0974f07,,,,,52.340708,4.842949,,,Performing Arts Venue
Amsterdam,AT5 Redactie,e7e1e8c8-3a73-4d48-8061-d2043de4e2d4,,,,,52.34614715,4.830572304,,,General Entertainment
Amsterdam,Fjuze,c93db619-c198-406c-bcaa-b62048f795ce,,,,,52.3427781,4.841962048,,,General Entertainment
Amsterdam,basketballen tijdens nachtdienst,eb99edfc-7373-45d0-b08f-9f62e8961ce7,,,,,52.34738642,4.841448661,,,Basketball Court
Amsterdam,'Schinkelen',0005ee4b-90d3-4756-acde-cc7c6be7a5ca,,,,,52.34240124,4.842130023,,,Neighborhood
Amsterdam,KNVB West I,a1c404c1-1b9b-47da-b23b-5ae158c49c00,,,,,52.34340943,4.83828858,,,Athletics & Sports
Amsterdam,De Staalman (kunstwerk beer),d5b61b45-cd5d-46c9-924b-790d7918439c,,,,,52.34889732,4.83292222,,,Sculpture Garden
Amsterdam,David Lewis Productions,fefc603a-8e6e-41e0-b352-9c73994b94f0,,,,,52.34211921,4.843517482,,,Music Venue
Amsterdam,Westsite Amsterdam,b00ddc09-7290-4316-be2b-d6f96cd25107,,,,,52.34419405,4.838973284,,,Other Great Outdoors
Amsterdam,Nargilehut,acce4ddc-393e-429b-b86f-822d48348d68,,,,,52.3459201,4.838782904,,,Hookah Bar
Amsterdam,Schinkelsluisje,869633e9-1462-41f1-8eb8-d86387e74525,,,,,52.34360986,4.841011754,,,Harbor / Marina
Amsterdam,Moestuintje,a827d806-4bc2-45da-93f6-cf7ea0edc17b,,,,,52.34801141,4.839796787,,,Garden
Amsterdam,KX Radio,d1c758f4-28bf-4248-b167-dfc257e0fd58,,,,,52.34043547,4.842864726,,,Rock Club
Amsterdam,Ravelina am See,61d92a57-123e-49bd-9981-cab1027dd93b,,,,,52.33508805,4.82164672,,,Beach
Amsterdam,Allure @ Riekerplas,cfc615b2-5f49-44c2-9bcb-f553ee4ec8d6,,,,,52.33256591,4.832067728,,,Lake
Amsterdam,"P.D.C. ""De Volharding""",ac00b589-4b7c-4abe-90f0-5696cee35a53,,,,,52.340838,4.832244,,,Dog Run
Amsterdam,"Heineken, Apple Pie and Tabs Bar",a28ca165-8031-4116-ad06-0cefbc074eb6,,,,,52.337497,4.839399,,,Bar
Amsterdam,Eeyores Gloomy Place,9a73d7d4-5bb6-4b13-b52c-d23d85ab10dd,,,,,52.34265199,4.820423471,,,Outdoors & Recreation
Amsterdam,Sara's Place,18cca440-efc0-43f2-82d7-7b028bbe3573,,,,,52.328227,4.835746,,,Scenic Lookout
Amsterdam,atelier pipa,6969e1ac-7be9-4d47-930e-3624e8beab54,,,,,52.342652,4.820393,,,Art Gallery
Amsterdam,Jachthaven Helmsman,71cc3267-246e-4d6a-8407-9ab78a4f28c5,,,,,52.32822461,4.816388678,,,Harbor / Marina
Amsterdam,Vv Beursbengels,ac098677-d2a5-4974-a63f-95f0e991551d,,,,,52.33782442,4.812266602,,,Soccer Field
Amsterdam,Disco classic party,d02a3497-0788-456c-84f5-46e1114d3eb0,,,,,52.33716555,4.842381469,,,Bar
Amsterdam,Jachthaven Driessen,9559b588-e6c5-4aea-a8c0-350addda2700,,,,,52.328168,4.81653,,,Harbor / Marina
Amsterdam,TMZ 2.0,5ad25f92-4825-4a82-b123-cfe4cf15b2db,,,,,52.34601401,4.826060236,,,Concert Hall
Amsterdam,Dogsquare,0c3afff6-f28e-44b7-977f-f8c852e8c5cf,,,,,52.342601,4.811766,,,Dog Run
Amsterdam,EffeEkdom,74ebfc97-c5c2-4c87-aa8b-4c82cbb9e8be,,,,,52.34234375,4.811790024,,,General Entertainment
Amsterdam,Hotspot Nico,233bb835-9736-4ce7-a54c-eb2dbefd5fc2,,,,,52.328173,4.816532,,,Gay Bar
Amsterdam,Sneeuw,0a107189-629c-4645-999c-48e2f36bf880,,,,,52.39871831,4.847301318,,,Ski Area
Amsterdam,twellingae,c12e6691-dbd7-4889-9794-45fbf2dbbffd,,,,,52.39168143,4.845471661,,,Harbor / Marina
Amsterdam,Dog Run Adam,69fefd08-9139-4b2a-a636-aecf8f3b364a,,,,,52.39026348,4.843102174,,,Dog Run
Amsterdam,Actimel NK Doordeplassenfietsen,1808a3fe-ed28-4c11-886c-5e103e80a7d9,,,,,52.38955959,4.838609154,,,Racetrack
Amsterdam,Chartist CoffeStop,468c6fa2-417d-4a5c-b12a-63de0757d06f,,,,,52.38802131,4.837636224,,,Comedy Club
Amsterdam,Hondenschool Serius,aa7f71ac-75e4-4fa4-80a1-ca05a10919a5,,,,,52.38565515,4.8329923,,,Dog Run
Amsterdam,Zone Festival,e10a1320-4c34-43db-8671-920482d3422d,,,,,52.385643,4.832129,,,Other Nightlife
Amsterdam,Spaarndammerdijkie ,53e96089-dd12-4fdd-ba8a-8183d95aeda3,,,,,52.388104,4.84679,,,Wine Bar
Amsterdam,Partycentrum De Koning,428cdf25-3422-4b52-b225-7a95479d5f34,,,,,52.39298229,4.85045149,,,Music Venue
Amsterdam,De Verdwenen Boer,e91a483d-f2c9-485f-97dc-999f972303e8,,,,,52.38627664,4.846997972,,,Plaza
Amsterdam,Baseball Amsterdam,ed7a5e7d-8e00-4434-b44a-c87d550ef5f2,,,,,52.3849309,4.847781953,,,Baseball Field
Amsterdam,420 In Amsterdam,fc24ca0c-8898-4b5d-a748-2f153ed3dc75,,,,,52.38534504,4.846993179,,,General Entertainment
Amsterdam,Avv Sloterdijk,d5ff256e-cd49-4cd1-9325-0b7d296843ed,,,,,52.38406037,4.842536014,,,Garden
Amsterdam,Lebensgefahr T3chno,a1aaaa47-9a65-403e-9987-1a332120e250,,,,,52.387021,4.843705,,,Nightclub
Amsterdam,Bos en Lommerplein,a758abd2-c432-4ecc-aeba-97ffca7c39b7,,,,,52.37811149,4.846121155,,,Plaza
Amsterdam,BoLo,32257f37-87f6-4ca7-ba1b-ad465f2919ce,,,,,52.37438267,4.846992905,,,Neighborhood
Amsterdam,Een Park,271199b2-fed9-4703-9998-db974d4dbdeb,,,,,52.38054439,4.848244865,,,Park
Amsterdam,Biljartcentrum Sloterdijk,d878d652-830e-410c-b1cd-15adf3e34641,,,,,52.38380273,4.846200682,,,Pool Hall
Amsterdam,Bos En Lommerweg Winkelstraat,6dc8cc64-9667-49ee-b36a-56fdd44af9d3,,,,,52.37854288,4.848954585,,,Other Great Outdoors
Amsterdam,Bos en Lommer,31801ac0-20a0-4701-bccd-f818373265de,,,,,52.37676945,4.849299171,,,Neighborhood
Amsterdam,Bos en Lommerplantsoen,7d8aa4b2-9af0-470e-8f9d-cccdb56d5891,,,,,52.37661312,4.845885458,,,Field
Amsterdam,Cloud Nine (Amsterdam),c08b51c7-5534-4cb1-a290-6c22bfd0bfee,,,,,52.3793,4.845611,,,Speakeasy
Amsterdam,Parkeerplaats Bos En Lommerplantsoen,567e36ae-fa43-49f6-b8d8-dec40b57b613,,,,,52.375851,4.847636,,,Other Great Outdoors
Amsterdam,Amsterdam West,3affa2ca-09c9-4710-a3e0-909fdacb6c94,,,,,52.3724583,4.848928793,,,Other Great Outdoors
Amsterdam,Mercatorbad,321de5d5-e420-4025-a8e9-5c13dd622d15,,,,,52.37162472,4.846292517,,,Pool
Amsterdam,Speeltuin Mercator,1c3edc6e-db20-45bf-97c7-4211023542e9,,,,,52.370627,4.847445,,,Playground
Amsterdam,Op de bank bij GvZ,d8c89c3a-c95e-4ba5-8ebd-9980dcca10d1,,,,,52.372824,4.849388,,,Cocktail Bar
Amsterdam,Mercatorplein,3481f928-a85d-4e32-8269-e93cf4603f10,,,,,52.37014975,4.850838129,,,Plaza
Amsterdam,Feija's paleis,82296f51-43b6-453a-b860-8002826d53f7,,,,,52.37389576,4.84933174,,,Home (private)
Amsterdam,Magalhaensplein,68b389c5-00da-4705-830a-18dcde35298c,,,,,52.36761028,4.853447793,,,Plaza
Amsterdam,YagoY,4cee9621-c939-494b-980c-abad9aa07c59,,,,,52.36429283,4.853038788,,,Athletics & Sports
Amsterdam,West'ival,2c9d2972-db16-4888-be35-5e952ab1fb91,,,,,52.36969746,4.851139059,,,Movie Theater
Amsterdam,Coffeeshop Happiness,1e9dcc17-54aa-4302-aea6-eed0991c7b6b,,,,,52.36981246,4.849373162,,,Smoke Shop
Amsterdam,Orteliuskade,56c8308a-4026-4e81-92cd-b015f317d433,,,,,52.36796803,4.849200876,,,Other Great Outdoors
Amsterdam,"Knibbel, Knabbel, Knuisje",a01137c6-1dfd-45bc-8476-e76c4f832292,,,,,52.37009703,4.849433899,,,Bar
Amsterdam,Skyy Bar,44d50efe-ce09-4853-afc6-34c4e6f5664a,,,,,52.35763738,4.844386257,,,Lounge
Amsterdam,Saskia Van Uijlenburgkade,4bf34724-b81e-4ba3-a3f0-5b19431ab3a0,,,,,52.35628658,4.845623748,,,Scenic Lookout
Amsterdam,Andreas Ensemble,c03b13b5-55b1-402d-870c-8b40b03dbda1,,,,,52.35631498,4.845700418,,,Other Nightlife
Amsterdam,Westlandgracht,3dafed32-e67b-447c-9472-634b398a1a4f,,,,,52.35485775,4.844766855,,,Lake
Amsterdam,Rembrantpark,d386fcc2-aa33-4d5c-8828-2b978695c85c,,,,,52.35822042,4.848587428,,,Park
Amsterdam,Schildpadvijver Rembrandtpark,14303b9d-c236-41f4-8ace-eebebc8e51e5,,,,,52.35815519,4.848161345,,,Lake
Amsterdam,'t Landje,e59433c5-04ae-4793-972b-f8cc68d19f18,,,,,52.36479448,4.846281044,,,Playground
Amsterdam,Bootcamp@Rembrandtpark by Healthclub OpenAir,cba705c5-a4f5-4b75-85ed-696661798653,,,,,52.36599795,4.841640953,,,Athletics & Sports
Amsterdam,Vogelenzangstraat,53c48156-3f1e-4086-8d6f-3751a78953a4,,,,,52.35433328,4.84798696,,,Neighborhood
Amsterdam,Sauna Ramada Apollo,864296b5-66a7-4925-b77a-0690d0c474dd,,,,,52.36793968,4.844692698,,,Hot Spring
Amsterdam,Speeltuin Rembrandtpark,e19af756-2b5d-41d7-aac3-bedd1bca2470,,,,,52.36856484,4.847789955,,,Playground
Amsterdam,Hoofddorpplein,e197e698-36e4-4e7d-b6d1-592170f26a34,,,,,52.35149727,4.849811084,,,Plaza
Amsterdam,TBWA\,4490cb77-4682-49b2-98c6-bff347f0d929,,,,,52.34278576,4.846515656,,,Office
Amsterdam,Westlandgracht Beach,f8b74328-79a6-4bc5-8026-e7eac079d500,,,,,52.35114964,4.845749912,,,Other Great Outdoors
Amsterdam,Bloody Goodlooking Garden Met House,ed022720-9134-463b-94d0-954a123c61ca,,,,,52.35312584,4.850049621,,,Other Great Outdoors
Amsterdam,Schinkeleilanden,b5da513c-f448-4753-b716-ad800211f956,,,,,52.34444679,4.850558624,,,Other Great Outdoors
Amsterdam,Buurtmoestuin,95efebe0-456c-4ad6-9dc9-094c5395e154,,,,,52.348268,4.84655,,,Garden
Amsterdam,TBWA\ Bar,624e9cc4-fe09-4ea5-8ac7-2a3f37a1b3a7,,,,,52.34275844,4.846219416,,,Bar
Amsterdam,The Magpie,58da01d1-e6db-4aeb-9af5-3a5495afda45,,,,,52.349481,4.848898,,,Bar
Amsterdam,Speeltuin Abbenesstraat,713a9b61-1d11-435c-9a65-2e3fe93e89cc,,,,,52.348083,4.846338,,,Playground
Amsterdam,Theophile De Bockstraat Cows,03083874-7dae-4684-8642-04dd02c4f8fa,,,,,52.35483997,4.850727954,,,Sculpture Garden
Amsterdam,Jaagpad,3ca37979-f2ec-4a18-aebd-abeaa4c5b9ed,,,,,52.34405292,4.848563808,,,Dog Run
Amsterdam,Rietwijker crib,38b56e2f-959f-4a5c-afd6-00773ac1bccf,,,,,52.349251,4.850586,,,Lounge
Amsterdam,Sluisje bij Jagerpad,ad0e6156-2232-474c-a654-037fc2aa05c5,,,,,52.33948463,4.84687854,,,Other Great Outdoors
Amsterdam,Nieuwemeet,bee45854-b5a6-4a6e-9e1b-410c973b4838,,,,,52.337667,4.847134,,,Outdoors & Recreation
Amsterdam,ALTC Joy Jaagpad,0deffc7e-4557-43be-8ab3-522cf3de061f,,,,,52.3385185,4.8452714,,,Other Great Outdoors
Amsterdam,Nieuwe meer Sluis,2cea5253-3ea5-4029-8eb2-3e5572033708,,,,,52.33726364,4.847160199,,,Bridge
Amsterdam,Speeltuin IJsbaanpad,879b1d91-e7a6-40a5-bdb0-fc80fe4ab500,,,,,52.34089494,4.849691391,,,Playground
Amsterdam,Fietsknooppunt 81,c63c521e-17be-47d9-a82d-3bd3b0eaf4aa,,,,,52.340436,4.848661,,,Other Great Outdoors
Amsterdam,Atelier De Generaal,53ecdc37-d572-4111-8524-f6472e3c3362,,,,,52.343592,4.846923,,,Art Gallery
Amsterdam,Zonneterras Joy Jaagpad,66e84743-a2ab-472d-91c2-6513da4cd82f,,,,,52.338506,4.845263,,,Bar
Amsterdam,M.E.M.I.E. (Bronkhorsts Bootje),18193262-baf3-4332-81ad-b01b40ffc120,,,,,52.33730847,4.8485594,,,Outdoors & Recreation
Amsterdam,Eilandjes,dc320bc3-d1f1-4d0d-b79d-cb2f3cf5a083,,,,,52.343828,4.849903,,,Other Great Outdoors
Amsterdam,'t Huis te Vraag,246eba89-e472-448b-a909-012c46634133,,,,,52.34692349,4.848971724,,,Cemetery
Amsterdam,Jachthaven De Koene,78be0b46-b4c4-45d6-b34d-1a729d565b15,,,,,52.334809,4.849589,,,Harbor / Marina
Amsterdam,Jachthaven Meerzicht,36ae8d1a-c02f-4df4-a924-ac32ff9ecc06,,,,,52.33293269,4.850253813,,,Harbor / Marina
Amsterdam,Het Bosch,1b8f7d80-d270-4763-b999-a0e87b89deac,,,,,52.3355652,4.848360368,,,Harbor / Marina
Amsterdam,Jachthaven (marina) De Koenen,0e35ed8c-1570-498d-b895-10d34e81981e,,,,,52.330726,4.844074845,,,Harbor / Marina
Amsterdam,WV De Koenen,93487949-c763-45df-9fee-893d1327ddb4,,,,,52.33471513,4.849594831,,,Harbor / Marina
Amsterdam,Jachthaven Wva,2e8b6304-8570-4af0-9382-90b209d78029,,,,,52.33658257,4.848489127,,,Harbor / Marina
Amsterdam,Jazz At The Lake,a4934a77-bab8-41ee-856d-99338e4c5b77,,,,,52.3354483,4.848061482,,,Lake
Amsterdam,Cruise&Dance,3f7d03ff-fbc5-412d-885d-c057c2d7f405,,,,,52.33279757,4.845971682,,,Music Venue
Amsterdam,Davy & Orsted,3994eb54-117f-4933-ac75-4dcb2df4fde0,,,,,52.33297169,4.84903668,,,Harbor / Marina
Amsterdam,Het Trefpunt,9c7e5a92-5d14-44a7-a20c-c2a707640508,,,,,52.33815147,4.848830253,,,Cocktail Bar
Amsterdam,Meervaart,95f14970-6f73-4c85-93ce-d0938ef6c48f,,,,,52.33310026,4.850850972,,,Harbor / Marina
Amsterdam,Cruise & Dance - Dj Boot(h),c8244fb6-67e8-4fd4-a225-4aa1d8419ceb,,,,,52.332248,4.846285,,,Water Park
Amsterdam,Spa Zuiver Tennis,04380d5f-02d3-48f9-bb5e-af62f2793d69,,,,,52.33111855,4.850914478,,,Tennis Court
Amsterdam,Watersportvereniging amsterdam,d9a88bc7-0986-4721-b452-87b0f02bc6bf,,,,,52.33622,4.84897,,,Harbor / Marina
Amsterdam,Haven Amsterdam,059cc41c-fd95-4683-9878-4ffed49d350d,,,,,52.40857123,4.858658514,,,Harbor / Marina
Amsterdam,Moves! Dance Warehouse,4803abcf-5518-4b22-8800-d833807130b3,,,,,52.393954,4.850965,,,Dance Studio
Amsterdam,GZG Feest,fbcc98a9-5643-4423-a2ba-6adae22c9b64,,,,,52.393989,4.85198,,,Nightclub
Amsterdam,Heartland Studio,625c71f7-e9cf-4f2d-8611-c09871c91bbf,,,,,52.39319204,4.852165711,,,Music Venue
Amsterdam,29e Shortrally Amsterdam,932d1ff2-9db9-4e1a-87d5-4f8dee6bad8c,,,,,52.39512784,4.85525781,,,Racetrack
Amsterdam,In de zon sloterdijk,35097639-5a40-428e-a054-8f066205901d,,,,,52.39179979,4.852244188,,,Scenic Lookout
Amsterdam,Dimi's dome,846c97a0-7c21-419b-89bf-7fcb1deeb704,,,,,52.38819796,4.840302405,,,Bowling Alley
Amsterdam,Wots Plees,e2c9bd6b-83d5-4fb6-9163-7764d3b299d8,,,,,52.388301,4.838878,,,Aquarium
Amsterdam,Studio Westpoort,79153e9e-db7b-4635-908a-78e6372431c3,,,,,52.391657,4.852836,,,Nightclub
Amsterdam,De Twee Sneetjes,b768c5cd-b295-497e-af79-005d48988395,,,,,52.391654,4.852702,,,Other Nightlife
Amsterdam,Het Bos en Lommerse Balkon,5dc690e8-00c1-458d-83a4-621ad938eec2,,,,,52.38451505,4.847835458,,,Garden
Amsterdam,The Bar,23b6d60f-15cc-44e3-a831-8555b4c37a6a,,,,,52.38587055,4.847029537,,,Cocktail Bar
Amsterdam,Tuinpark Nut & Genoegen,a4bc608a-cb1b-4427-8279-0c5b9492bdc3,,,,,52.38864439,4.855527878,,,Park
Amsterdam,Kindercentrum het Groeiparadijs,533537ea-d877-4f8d-ab1f-e05a445fd6d5,,,,,52.383123,4.847425,,,Playground
Amsterdam,De keukentafel,ebb62bdf-ab08-4771-81cc-907bd063c735,,,,,52.3843,4.847992,,,Hookah Bar
Amsterdam,Dakterras B&L,f9531e4b-002b-4c1c-8070-e8deb313e0ea,,,,,52.384524,4.848093,,,Garden
Amsterdam,Running route Westerpark,83360a7a-549e-46b1-aced-3756b429b77e,,,,,52.38573705,4.855484962,,,Trail
Amsterdam,Cruijff Court Kolenkit,c6155b5a-91de-46cd-a1a2-3971fcb9fa1e,,,,,52.38106382,4.839403084,,,Soccer Field
Amsterdam,Cafe_ 't Lommertje,03e410ed-a021-428c-9233-9467c3888707,,,,,52.378605,4.850439,,,Bar
Amsterdam,De Kuil,9d3ea327-47ff-4ee7-9316-6a908e33261a,,,,,52.382263,4.852583,,,Sculpture Garden
Amsterdam,Kinderboerderij Nieuw Bos en Lommer,a093161b-f18a-4e9d-8db7-dd40ca5b134b,,,,,52.37729238,4.853948812,,,Playground
Amsterdam,The Mansion,6e7736d0-f9d6-4188-874a-953ded602d62,,,,,52.379533,4.853758,,,Cocktail Bar
Amsterdam,Another Something & Co.,28bae95a-bce9-45f0-b123-9286b3ff9571,,,,,52.383101,4.858596,,,Planetarium
Amsterdam,De Fluiter,e1ed0bd9-b983-4ace-acb1-f65d1775ce79,,,,,52.37926945,4.856764982,,,Bar
Amsterdam,Vierwindstrekenbrug,65f06408-0831-41f0-9c3f-5baa0513b773,,,,,52.37397954,4.854453971,,,Bridge
Amsterdam,'t Binnepretje,ecbd1d17-4e48-47f4-9f8b-80b064a4f56b,,,,,52.38157216,4.856386185,,,Bar
Amsterdam,Chicarica Producties,f5b4dbc2-d153-4a3e-9e67-4fa98e4b3d1d,,,,,52.38165075,4.857201576,,,General Entertainment
Amsterdam,Reinaert de Vosstraat,6dd70eef-191f-4605-82d0-5a4d7015c6be,,,,,52.37894921,4.856614782,,,Other Great Outdoors
Amsterdam,Residence Monsieur,d6b823da-476d-4ffe-a745-d81e4935e4be,,,,,52.37181739,4.85036205,,,Strip Club
Amsterdam,Admiralengracht,02eb7e7a-dde8-43aa-92cd-06b534215041,,,,,52.37089463,4.856360043,,,River
Amsterdam,Hoom JuR + Lijn,7c032e0a-d817-4e0a-ad77-98401dac4b29,,,,,52.37335428,4.862513343,,,Home (private)
Amsterdam,Cafe Sportpark,14ba17db-3c6a-4711-88b8-6e872b9aac8c,,,,,52.3746373,4.857738548,,,Bar
Amsterdam,Jan Van Galenstraat,4e4fbbea-8fbd-49a7-b936-6f8e2db340ec,,,,,52.37371445,4.853378986,,,Neighborhood
Amsterdam,Blauwwithal,23ed26d1-52d3-438d-a7db-6d1bdca5a972,,,,,52.37581532,4.856504202,,,Stadium
Amsterdam,Secret Treehouse,06cf8e45-3415-467f-83aa-6f4543c655f2,,,,,52.37089934,4.852704698,,,Other Great Outdoors
